"","pamr$sd"
"ENSG00000105556.11",10.1867795734757
"ENSG00000105559.12",22.6231799198148
"ENSG00000105568.18",48.9136252175226
"ENSG00000105576.15",26.8532942128599
"ENSG00000105583.11",6.92708141545134
"ENSG00000105605.7",8.16695142644823
"ENSG00000105607.13",15.3273814174894
"ENSG00000105609.17",10.312048520896
"ENSG00000105610.6",7.08577428094436
"ENSG00000105612.9",45.5070773186399
"ENSG00000105613.10",8.80043786886284
"ENSG00000105617.4",13.9967320098596
"ENSG00000105618.14",24.1592500021388
"ENSG00000105619.13",20.0019768263037
"ENSG00000105639.20",19.7491998658391
"ENSG00000105640.13",212.883641324614
"ENSG00000105641.4",18.129468246448
"ENSG00000105642.15",8.78109614378753
"ENSG00000105643.10",25.580284398045
"ENSG00000105647.19",6.96133269187279
"ENSG00000105649.10",10.9773470954656
"ENSG00000105650.22",6.96279040147862
"ENSG00000105655.19",60.7658657970816
"ENSG00000105656.13",12.6240450495258
"ENSG00000105662.16",12.750270227039
"ENSG00000105664.11",66.5353152761226
"ENSG00000105668.7",29.663889694997
"ENSG00000105669.14",41.3954716643029
"ENSG00000105671.12",30.2632723603358
"ENSG00000105672.14",7.87276520992233
"ENSG00000105675.9",9.96847325889918
"ENSG00000105676.14",19.7552452337021
"ENSG00000105677.12",61.0116015089581
"ENSG00000105679.9",7.06782058632901
"ENSG00000105695.15",7.57195731750964
"ENSG00000105696.9",65.6447003665353
"ENSG00000105697.9",9.17147557195772
"ENSG00000105698.16",40.0339040988618
"ENSG00000105699.16",182.652282019318
"ENSG00000105700.11",15.6282121488842
"ENSG00000105701.16",111.896727015467
"ENSG00000105705.16",13.1241675242787
"ENSG00000105707.14",51.5068534731118
"ENSG00000105708.9",11.93425604538
"ENSG00000105711.13",10.6327469393478
"ENSG00000105717.14",10.1977041905981
"ENSG00000105722.10",36.8421705986571
"ENSG00000105723.13",16.8128588559365
"ENSG00000105726.17",21.8303850040096
"ENSG00000105732.13",15.193718369639
"ENSG00000105737.9",12.0809431670225
"ENSG00000105738.11",25.9415278862334
"ENSG00000105750.15",9.83550247638283
"ENSG00000105755.8",29.864313045823
"ENSG00000105767.3",49.5497686386171
"ENSG00000105771.14",14.2852842759709
"ENSG00000105778.19",15.8115935878644
"ENSG00000105784.15",7.83040194884948
"ENSG00000105792.19",8.98258678881454
"ENSG00000105793.16",10.2606452079859
"ENSG00000105808.18",7.15114679015282
"ENSG00000105810.10",38.5282742988304
"ENSG00000105819.14",18.4647138006891
"ENSG00000105821.15",15.52771543879
"ENSG00000105825.14",504.998778447674
"ENSG00000105829.13",19.040227493609
"ENSG00000105835.12",145.150689179245
"ENSG00000105849.6",18.7298007400832
"ENSG00000105851.11",12.2546986503784
"ENSG00000105852.11",41.6071066523773
"ENSG00000105854.13",90.2423505987717
"ENSG00000105855.10",23.093647753262
"ENSG00000105856.14",17.9263510434523
"ENSG00000105865.11",8.66810699336471
"ENSG00000105866.15",11.6694062527732
"ENSG00000105875.14",23.4155835714485
"ENSG00000105877.18",14.1760923210796
"ENSG00000105879.12",14.9746845435448
"ENSG00000105880.7",89.0536087105182
"ENSG00000105887.11",82.7280397990256
"ENSG00000105889.16",9.91806247608914
"ENSG00000105894.12",123.252599024452
"ENSG00000105926.16",11.4427362899688
"ENSG00000105928.16",14.661839485649
"ENSG00000105929.16",18.9318445397119
"ENSG00000105939.13",17.1267147172393
"ENSG00000105948.13",11.7210012291944
"ENSG00000105953.15",48.1303772378868
"ENSG00000105954.2",6.95129543329903
"ENSG00000105963.15",10.8835608978512
"ENSG00000105967.16",11.2790565717715
"ENSG00000105968.19",40.0933304114925
"ENSG00000105971.15",50.8298339581711
"ENSG00000105974.13",190.511758840593
"ENSG00000105976.16",171.11979773276
"ENSG00000105982.17",7.85797335842917
"ENSG00000105983.22",14.4440781981148
"ENSG00000105989.10",14.1557103720709
"ENSG00000105991.10",13.4016169601566
"ENSG00000105993.15",16.2671326238686
"ENSG00000105996.7",9.89868556234735
"ENSG00000105997.22",12.4347612612588
"ENSG00000106003.13",54.4603895917978
"ENSG00000106004.5",19.2270437019671
"ENSG00000106006.6",8.04422044176885
"ENSG00000106009.16",22.0901798722159
"ENSG00000106012.18",14.3874410826904
"ENSG00000106013.15",7.62538511108186
"ENSG00000106018.14",8.40644692739786
"ENSG00000106025.9",30.2152929781385
"ENSG00000106028.11",24.2707252968204
"ENSG00000106031.9",11.5445208719808
"ENSG00000106034.18",11.6068620266981
"ENSG00000106038.13",7.4490429737804
"ENSG00000106049.9",40.8054829858776
"ENSG00000106052.13",34.8778960285849
"ENSG00000106066.15",36.7919039923368
"ENSG00000106069.23",7.1833573004292
"ENSG00000106070.20",25.3646227329243
"ENSG00000106077.18",42.5291544643916
"ENSG00000106078.19",12.1976775292811
"ENSG00000106080.11",14.5259121010271
"ENSG00000106086.20",10.8304538649495
"ENSG00000106089.12",17.4875181979325
"ENSG00000106100.11",12.6582914566511
"ENSG00000106105.15",19.9793420632145
"ENSG00000106113.19",10.1923683452171
"ENSG00000106123.12",24.7042306821132
"ENSG00000106125.14",7.39055039400408
"ENSG00000106128.19",7.25564523831971
"ENSG00000106144.20",17.3296686612251
"ENSG00000106153.13",668.814267000828
"ENSG00000106178.7",23.8825925567809
"ENSG00000106211.10",1105.01292540348
"ENSG00000106236.4",291.509596440365
"ENSG00000106244.13",95.3056625071666
"ENSG00000106245.11",32.0389084063281
"ENSG00000106246.18",7.89963611399858
"ENSG00000106258.15",18.4482770441474
"ENSG00000106261.17",23.2108258997081
"ENSG00000106263.18",49.9912655254841
"ENSG00000106266.11",21.9120540363743
"ENSG00000106268.15",25.3974555609537
"ENSG00000106278.12",34.9151391006364
"ENSG00000106290.15",18.536719110729
"ENSG00000106299.8",35.0968040642858
"ENSG00000106302.10",7.39728175172946
"ENSG00000106304.15",6.95506678708952
"ENSG00000106305.10",19.8082806941524
"ENSG00000106327.13",11.4914281106022
"ENSG00000106328.10",7.45441679751068
"ENSG00000106330.12",26.428546797901
"ENSG00000106331.17",7.34329897585118
"ENSG00000106333.13",60.9773372124183
"ENSG00000106336.13",7.16503584265006
"ENSG00000106341.11",13.1735105745462
"ENSG00000106344.8",10.6110978201771
"ENSG00000106346.11",11.4633790111824
"ENSG00000106348.18",54.1843086072971
"ENSG00000106351.13",15.5716664302668
"ENSG00000106355.10",19.0929339808866
"ENSG00000106366.9",275.438306554629
"ENSG00000106367.15",74.4587283805464
"ENSG00000106384.12",7.50956222497681
"ENSG00000106392.11",21.6453086472538
"ENSG00000106397.12",40.1658372809922
"ENSG00000106399.11",20.7603165944596
"ENSG00000106400.12",34.2725216933427
"ENSG00000106404.14",18.2437154262254
"ENSG00000106410.15",15.0468064269441
"ENSG00000106415.13",23.7268477388009
"ENSG00000106436.7",7.33661344482882
"ENSG00000106443.17",13.6064400256542
"ENSG00000106459.15",11.2018754379932
"ENSG00000106460.19",22.1681010593728
"ENSG00000106462.11",24.3964076935222
"ENSG00000106477.20",8.66883871449149
"ENSG00000106479.11",10.0987055090643
"ENSG00000106483.12",85.6611582883361
"ENSG00000106484.16",57.0341539777515
"ENSG00000106511.6",23.6353501620282
"ENSG00000106524.9",17.3648120498371
"ENSG00000106526.10",9.25342470706113
"ENSG00000106536.21",11.0965440148943
"ENSG00000106537.8",237.359738805156
"ENSG00000106538.10",102.240854358059
"ENSG00000106541.12",600.974560581451
"ENSG00000106546.14",53.6668504600566
"ENSG00000106554.13",25.3050036167719
"ENSG00000106560.11",18.0386671328721
"ENSG00000106565.18",148.620648614182
"ENSG00000106571.15",16.6379528412282
"ENSG00000106588.12",7.68008066808734
"ENSG00000106591.4",22.9725449193564
"ENSG00000106603.19",12.6071480227306
"ENSG00000106605.11",60.0279585784899
"ENSG00000106608.17",15.2798973610102
"ENSG00000106609.16",54.5630727412074
"ENSG00000106615.10",52.4999972811495
"ENSG00000106617.15",9.49996796964174
"ENSG00000106624.11",250.16586925277
"ENSG00000106628.11",56.6085365458406
"ENSG00000106631.8",7.92863440414659
"ENSG00000106633.17",8.36393029035286
"ENSG00000106635.8",27.5619574673175
"ENSG00000106636.9",32.9756421836277
"ENSG00000106638.17",19.920436780874
"ENSG00000106648.14",6.99648009206075
"ENSG00000106665.16",17.6183857814848
"ENSG00000106682.15",54.7011168786927
"ENSG00000106683.15",32.3854558151021
"ENSG00000106686.16",9.23293392867307
"ENSG00000106688.12",24.3509011868289
"ENSG00000106689.11",11.8993701785255
"ENSG00000106692.15",8.94613169336393
"ENSG00000106701.13",8.61802975346014
"ENSG00000106714.17",7.88505508623959
"ENSG00000106723.17",32.1018167203655
"ENSG00000106733.21",17.6149604776222
"ENSG00000106771.13",26.8680223913285
"ENSG00000106772.18",11.1983897611983
"ENSG00000106780.9",41.9217768096696
"ENSG00000106785.15",24.3815711848145
"ENSG00000106789.13",32.2513360725009
"ENSG00000106799.13",31.7996467846233
"ENSG00000106803.10",72.4987899406996
"ENSG00000106804.8",40.4562567335359
"ENSG00000106809.11",34.4029834504741
"ENSG00000106819.13",61.9631868343722
"ENSG00000106823.12",13.5717394928631
"ENSG00000106829.20",13.4644914154196
"ENSG00000106852.15",9.1309419528144
"ENSG00000106853.20",154.774883442612
"ENSG00000106868.17",15.0578866614313
"ENSG00000106927.12",93.8279719319823
"ENSG00000106948.17",16.6568627251693
"ENSG00000106952.7",10.0917022019123
"ENSG00000106976.21",12.7407606370626
"ENSG00000106991.14",72.1441456279456
"ENSG00000106992.19",15.46551402895
"ENSG00000106993.12",15.5479616476049
"ENSG00000107014.9",8.32938417770419
"ENSG00000107018.8",7.38848717452275
"ENSG00000107020.10",32.8069694938413
"ENSG00000107021.16",19.8603826924376
"ENSG00000107036.12",14.1776277555073
"ENSG00000107077.19",11.3264868445886
"ENSG00000107099.16",14.8623971709016
"ENSG00000107104.20",14.0233842023223
"ENSG00000107105.15",8.61419314930319
"ENSG00000107130.10",23.1900604564993
"ENSG00000107140.16",36.6323497309041
"ENSG00000107147.14",7.94918823756034
"ENSG00000107159.13",185.263728333866
"ENSG00000107164.16",19.1205471871316
"ENSG00000107165.13",10.445085254946
"ENSG00000107175.12",82.9488867667671
"ENSG00000107185.10",16.9697401940832
"ENSG00000107186.17",12.3531266078614
"ENSG00000107187.17",8.98201657860885
"ENSG00000107201.10",26.2402455434604
"ENSG00000107223.13",177.908283283842
"ENSG00000107242.20",13.4231718692518
"ENSG00000107249.23",11.9068864960429
"ENSG00000107262.26",33.193807260362
"ENSG00000107263.18",30.1817813399884
"ENSG00000107281.10",30.3455891042601
"ENSG00000107282.8",8.60362156735325
"ENSG00000107290.14",19.6494717380938
"ENSG00000107295.10",10.953140808387
"ENSG00000107317.13",9.98362970715752
"ENSG00000107331.17",17.4111902779831
"ENSG00000107338.10",12.8860308909608
"ENSG00000107341.5",41.7791588610085
"ENSG00000107362.14",17.1447876225583
"ENSG00000107371.14",10.4429060497121
"ENSG00000107372.13",49.7399930481072
"ENSG00000107404.20",42.4417896882198
"ENSG00000107438.9",159.991285782715
"ENSG00000107443.16",12.6391091895741
"ENSG00000107447.8",7.08124245289499
"ENSG00000107485.18",50.6435369427202
"ENSG00000107518.18",9.18953115635134
"ENSG00000107521.19",21.035632824802
"ENSG00000107537.14",24.2527875397649
"ENSG00000107551.21",19.2748099695442
"ENSG00000107554.17",15.0079404643995
"ENSG00000107560.12",12.4707225748072
"ENSG00000107562.16",25.0027216602079
"ENSG00000107566.14",32.2892003242948
"ENSG00000107581.13",57.8745690744131
"ENSG00000107593.17",9.01436224649532
"ENSG00000107611.16",9.11543822495526
"ENSG00000107614.22",9.77556032470986
"ENSG00000107625.13",26.6705512917479
"ENSG00000107643.16",12.2295774051009
"ENSG00000107651.13",15.9071195677477
"ENSG00000107669.18",15.2261276766614
"ENSG00000107672.15",15.6528183164384
"ENSG00000107679.14",13.3222880852651
"ENSG00000107719.9",15.9996389734254
"ENSG00000107731.12",27.2387960697412
"ENSG00000107736.21",8.83191046986506
"ENSG00000107738.20",25.819867476156
"ENSG00000107742.13",98.8479540600514
"ENSG00000107745.19",27.7260102628231
"ENSG00000107758.16",19.0300923689666
"ENSG00000107771.17",17.9589360215817
"ENSG00000107779.14",11.0313774977953
"ENSG00000107789.16",18.5435329181719
"ENSG00000107796.13",85.828467401503
"ENSG00000107798.18",86.0549365737965
"ENSG00000107807.13",14.496261929815
"ENSG00000107815.10",15.3587818722624
"ENSG00000107816.17",22.7066345011394
"ENSG00000107819.13",26.9270476692581
"ENSG00000107821.15",13.4079256835847
"ENSG00000107829.15",22.169411195013
"ENSG00000107831.13",9.11138759455184
"ENSG00000107833.10",76.227497208416
"ENSG00000107854.6",24.1337342278429
"ENSG00000107859.10",7.48259314885446
"ENSG00000107862.6",13.2635409380327
"ENSG00000107863.18",20.1681824506854
"ENSG00000107864.15",8.54685930677916
"ENSG00000107872.13",13.1838690904051
"ENSG00000107874.11",42.1751762948633
"ENSG00000107882.12",12.7306740132935
"ENSG00000107890.17",8.80953058226099
"ENSG00000107897.20",11.8159488286725
"ENSG00000107902.14",16.939275062214
"ENSG00000107929.15",18.7412449706586
"ENSG00000107937.19",26.175992059328
"ENSG00000107938.18",9.86386622125309
"ENSG00000107949.17",20.4710458098155
"ENSG00000107951.15",10.9085918815885
"ENSG00000107954.10",14.3833286997997
"ENSG00000107957.16",31.1908826965347
"ENSG00000107959.17",15.0678975699972
"ENSG00000107960.11",14.0097654153974
"ENSG00000107968.10",20.1509451309083
"ENSG00000107984.10",68.6083334268427
"ENSG00000108001.15",11.8386794621988
"ENSG00000108010.12",29.8249628651648
"ENSG00000108018.15",8.1653847151223
"ENSG00000108021.20",17.204821576867
"ENSG00000108039.18",17.1508905717015
"ENSG00000108055.10",27.6984613020516
"ENSG00000108061.12",21.5980098994658
"ENSG00000108064.11",22.4118332202914
"ENSG00000108091.11",32.3056396216227
"ENSG00000108094.16",18.3508715980977
"ENSG00000108100.18",38.2380192321916
"ENSG00000108106.14",38.2201610874668
"ENSG00000108107.15",179.134837356235
"ENSG00000108175.17",27.7056772311086
"ENSG00000108176.15",57.1078078832874
"ENSG00000108179.14",76.3585543391968
"ENSG00000108187.16",14.1600523494808
"ENSG00000108219.15",18.2993053663065
"ENSG00000108231.14",7.37123007567292
"ENSG00000108239.9",9.18403358735767
"ENSG00000108242.13",16.143810946609
"ENSG00000108244.17",46.9406986268549
"ENSG00000108255.8",7.70351667585679
"ENSG00000108256.9",29.4691062535811
"ENSG00000108262.16",35.1254779933498
"ENSG00000108298.12",457.694745810128
"ENSG00000108306.13",13.0701283370447
"ENSG00000108309.14",11.3841742804486
"ENSG00000108312.15",27.966914833177
"ENSG00000108342.13",88.3431793621687
"ENSG00000108344.15",80.6488355666283
"ENSG00000108349.17",36.0365396444932
"ENSG00000108352.13",46.5225496974372
"ENSG00000108370.17",11.3942581720749
"ENSG00000108375.13",13.612129022855
"ENSG00000108379.10",14.3858449540606
"ENSG00000108381.11",7.75202499526796
"ENSG00000108384.15",10.8660004664011
"ENSG00000108387.15",8.85102015901552
"ENSG00000108389.9",19.691982223579
"ENSG00000108395.14",17.8868519995851
"ENSG00000108405.4",9.52360275269085
"ENSG00000108406.10",24.2137763967032
"ENSG00000108417.4",8.57742444752257
"ENSG00000108423.15",12.589240972503
"ENSG00000108424.11",40.0738300716341
"ENSG00000108433.17",10.989493592119
"ENSG00000108439.11",11.773710394788
"ENSG00000108443.14",14.8788159571422
"ENSG00000108448.21",47.4471903230512
"ENSG00000108465.15",10.4779824699975
"ENSG00000108468.15",65.0794781206696
"ENSG00000108469.15",13.2538980646269
"ENSG00000108474.17",9.01147795349783
"ENSG00000108479.12",23.7719678543323
"ENSG00000108506.13",10.8750660314433
"ENSG00000108509.21",13.3631033261927
"ENSG00000108510.10",23.7700498250797
"ENSG00000108511.10",14.6059123890233
"ENSG00000108515.18",25.5195964433861
"ENSG00000108518.8",274.231493463359
"ENSG00000108523.16",45.5708019429142
"ENSG00000108528.14",35.8726822767175
"ENSG00000108551.5",207.388583091334
"ENSG00000108556.10",8.12564039350277
"ENSG00000108557.19",22.0342564069548
"ENSG00000108559.12",15.8898786001625
"ENSG00000108561.8",70.2286908825628
"ENSG00000108576.10",36.8927622056131
"ENSG00000108578.15",31.6062357638412
"ENSG00000108582.12",73.3772297494908
"ENSG00000108587.16",13.7531501254798
"ENSG00000108588.14",47.4325064921332
"ENSG00000108590.11",9.8330357637513
"ENSG00000108591.10",11.7653494081843
"ENSG00000108592.17",27.5307948370753
"ENSG00000108599.15",14.7352898300624
"ENSG00000108602.18",439.046502435159
"ENSG00000108604.16",56.9349696163679
"ENSG00000108622.11",11.0341455161044
"ENSG00000108639.8",146.615245152288
"ENSG00000108641.19",9.92591171372695
"ENSG00000108651.10",16.882896320547
"ENSG00000108654.16",84.54016399021
"ENSG00000108666.10",13.2841874430217
"ENSG00000108669.16",23.8845458201289
"ENSG00000108671.11",42.0373633784051
"ENSG00000108679.13",515.546781375812
"ENSG00000108684.15",9.0069013927038
"ENSG00000108688.11",12.4765524799703
"ENSG00000108691.9",171.765523694257
"ENSG00000108700.5",31.0546165282864
"ENSG00000108702.4",8.66232962817796
"ENSG00000108733.11",11.1975437249025
"ENSG00000108759.4",8.59803451461031
"ENSG00000108771.13",20.1169098750709
"ENSG00000108773.11",42.2365104617048
"ENSG00000108774.15",24.0401122121762
"ENSG00000108784.10",26.7754783709824
"ENSG00000108786.11",10.0331139236085
"ENSG00000108788.12",24.6010848281571
"ENSG00000108797.12",10.5577737264747
"ENSG00000108798.9",19.7984961806555
"ENSG00000108799.13",14.2127069206816
"ENSG00000108813.11",11.242591390767
"ENSG00000108819.11",29.6663454944347
"ENSG00000108821.14",1495.54068027248
"ENSG00000108823.16",12.8181233357635
"ENSG00000108825.18",6.89062455964922
"ENSG00000108826.16",22.1747136327908
"ENSG00000108828.16",102.162706816371
"ENSG00000108829.10",54.0799587268596
"ENSG00000108830.10",14.1418533185644
"ENSG00000108839.12",13.2880996484928
"ENSG00000108840.15",19.7846416532792
"ENSG00000108846.16",62.1047368789602
"ENSG00000108848.16",31.711785652722
"ENSG00000108849.8",7.31355206590517
"ENSG00000108852.15",10.0478187789542
"ENSG00000108854.16",24.5097677582815
"ENSG00000108861.9",29.9796902856308
"ENSG00000108878.5",8.3281709356879
"ENSG00000108883.13",24.6055073416601
"ENSG00000108924.14",19.8747365019135
"ENSG00000108932.12",10.1168519979205
"ENSG00000108946.15",57.9960860410075
"ENSG00000108947.5",16.1831336465444
"ENSG00000108950.12",29.9023425265621
"ENSG00000108953.17",191.125113098856
"ENSG00000108960.9",27.871998885845
"ENSG00000108961.14",7.70411234490283
"ENSG00000108963.19",9.82906010281152
"ENSG00000108984.15",10.1909180678704
"ENSG00000109016.17",12.9686731091311
"ENSG00000109046.15",82.9746703561741
"ENSG00000109047.8",7.00511024291712
"ENSG00000109061.10",7.76199155125401
"ENSG00000109062.12",182.692312415083
"ENSG00000109063.15",8.0723937048663
"ENSG00000109065.12",20.120886011227
"ENSG00000109066.14",15.7846422942439
"ENSG00000109072.14",169.156998201631
"ENSG00000109079.10",37.1723049616078
"ENSG00000109083.14",14.6251947323871
"ENSG00000109084.14",45.3942479346332
"ENSG00000109089.7",32.2420967152454
"ENSG00000109099.16",19.1633713856544
"ENSG00000109101.8",21.524183950033
"ENSG00000109103.12",18.4566967865612
"ENSG00000109107.14",40.4950549763622
"ENSG00000109111.15",27.2434287806439
"ENSG00000109113.20",48.2489959204028
"ENSG00000109118.14",13.9279523832014
"ENSG00000109132.7",15.4847896324978
"ENSG00000109133.13",23.4093659526654
"ENSG00000109158.11",7.28908176892837
"ENSG00000109163.7",9.83206407281656
"ENSG00000109171.15",21.4380172127648
"ENSG00000109180.15",37.7764686360769
"ENSG00000109181.12",9.8048600096031
"ENSG00000109182.12",12.3373675911347
"ENSG00000109184.15",13.9340767808942
"ENSG00000109189.13",13.0428809563452
"ENSG00000109193.12",19.7411643404595
"ENSG00000109205.16",65.4423112286994
"ENSG00000109208.5",7.23966148291259
"ENSG00000109220.11",30.729143611663
"ENSG00000109255.11",49.969214902973
"ENSG00000109265.14",10.8029949067209
"ENSG00000109270.13",19.1186077272277
"ENSG00000109272.4",12.1823691855106
"ENSG00000109320.13",28.0316746866406
"ENSG00000109321.11",223.226892728215
"ENSG00000109323.11",14.1450053565536
"ENSG00000109332.20",33.4544364938503
"ENSG00000109339.24",8.20114643443535
"ENSG00000109381.20",12.0770038853593
"ENSG00000109390.13",20.5301293279534
"ENSG00000109424.4",7.8044438474939
"ENSG00000109436.8",21.1239477527464
"ENSG00000109445.11",36.7822746587266
"ENSG00000109452.12",13.5972588648314
"ENSG00000109458.8",13.4762468043969
"ENSG00000109466.14",18.5320089992185
"ENSG00000109471.5",7.11803701066337
"ENSG00000109472.14",203.374896846861
"ENSG00000109475.16",162.057827705024
"ENSG00000109501.14",31.3694683471833
"ENSG00000109511.12",84.3138722290106
"ENSG00000109519.13",19.2509318326899
"ENSG00000109534.17",20.7830142086918
"ENSG00000109536.12",21.2504012184606
"ENSG00000109572.14",23.3279806559922
"ENSG00000109576.14",12.8038152289161
"ENSG00000109586.12",28.9430342106205
"ENSG00000109606.13",28.4496349336089
"ENSG00000109610.6",51.2626827165476
"ENSG00000109618.12",10.2578493462956
"ENSG00000109625.19",7.21245265949999
"ENSG00000109654.16",22.4244774216637
"ENSG00000109667.12",11.392644265265
"ENSG00000109670.16",11.4405607491977
"ENSG00000109674.4",13.6469156936365
"ENSG00000109680.11",10.511266729901
"ENSG00000109684.15",7.7396486272291
"ENSG00000109685.19",20.4876144537834
"ENSG00000109686.19",21.1636634448541
"ENSG00000109689.18",18.0257708045413
"ENSG00000109705.8",9.2101213316117
"ENSG00000109736.15",56.4358984663117
"ENSG00000109738.11",12.312624345688
"ENSG00000109743.11",16.2881320092916
"ENSG00000109756.9",12.6136023959535
"ENSG00000109758.9",8.29264659387215
"ENSG00000109762.16",22.4730291588344
"ENSG00000109771.15",9.99188545223481
"ENSG00000109775.11",13.5527473430665
"ENSG00000109787.13",29.6371792870714
"ENSG00000109790.16",26.6629328611756
"ENSG00000109794.13",12.0484883342915
"ENSG00000109805.10",16.3030874106191
"ENSG00000109814.12",145.36365211937
"ENSG00000109819.9",11.3236103868459
"ENSG00000109832.14",7.43953838363507
"ENSG00000109846.9",123.125665602066
"ENSG00000109851.7",7.48754193659905
"ENSG00000109854.14",54.248204339478
"ENSG00000109861.17",38.011650578865
"ENSG00000109881.17",21.3538169265388
"ENSG00000109906.14",18.4833161112291
"ENSG00000109911.19",7.70476479194062
"ENSG00000109917.11",15.7013533640118
"ENSG00000109919.10",46.5274629969795
"ENSG00000109920.13",22.2437209455968
"ENSG00000109927.11",7.24521307952879
"ENSG00000109929.10",43.8146088753548
"ENSG00000109943.9",9.31403094658547
"ENSG00000109944.11",8.73339351118276
"ENSG00000109956.13",9.22202125091606
"ENSG00000109971.14",315.284885627208
"ENSG00000109991.9",8.5455358517397
"ENSG00000110002.16",20.1434964295155
"ENSG00000110011.13",18.7170005837462
"ENSG00000110013.13",19.1607297662257
"ENSG00000110025.13",7.26800092443855
"ENSG00000110031.13",27.0122352279674
"ENSG00000110042.8",32.9946954732633
"ENSG00000110046.13",16.1430236079754
"ENSG00000110047.18",29.9997043630515
"ENSG00000110048.12",24.6426690476633
"ENSG00000110057.8",40.3134218350232
"ENSG00000110060.9",14.5855295103403
"ENSG00000110063.10",11.6435467266425
"ENSG00000110066.15",17.6018960412028
"ENSG00000110074.11",14.7079214359664
"ENSG00000110075.15",28.2055888446002
"ENSG00000110076.19",9.62691149856484
"ENSG00000110077.14",31.7893388052471
"ENSG00000110079.18",28.1952803822975
"ENSG00000110080.20",21.5452403260416
"ENSG00000110090.13",40.1761325041418
"ENSG00000110092.4",394.439586475755
"ENSG00000110104.13",16.1301140495844
"ENSG00000110107.9",72.9358437689386
"ENSG00000110108.10",89.1119714270886
"ENSG00000110148.10",11.2645966369482
"ENSG00000110169.11",12.8588266709806
"ENSG00000110171.20",9.90158079496596
"ENSG00000110172.12",14.3274828398371
"ENSG00000110195.14",322.975217980518
"ENSG00000110200.8",8.99397943050486
"ENSG00000110203.9",14.3967504506373
"ENSG00000110218.9",24.865093174244
"ENSG00000110237.5",17.356221471716
"ENSG00000110243.12",8.76370615335303
"ENSG00000110244.7",7.2936747834606
"ENSG00000110245.12",39.7009326230374
"ENSG00000110274.16",10.5416977335953
"ENSG00000110315.7",19.5929689952391
"ENSG00000110318.15",10.2770838664193
"ENSG00000110321.19",163.572059651231
"ENSG00000110324.11",18.157241313864
"ENSG00000110328.6",29.9004116071249
"ENSG00000110330.8",34.3629273004302
"ENSG00000110344.10",17.3637308647193
"ENSG00000110367.13",24.6248268824394
"ENSG00000110375.3",52.1282239435296
"ENSG00000110395.7",13.8680473499791
"ENSG00000110400.11",111.172199157781
"ENSG00000110422.12",30.8765462035866
"ENSG00000110427.17",13.6507470860947
"ENSG00000110429.14",11.2546916388139
"ENSG00000110435.12",20.0627124348354
"ENSG00000110436.13",7.59395367970094
"ENSG00000110442.12",13.9896045791801
"ENSG00000110446.11",22.276585465281
"ENSG00000110448.11",16.6031249934913
"ENSG00000110455.14",13.2871227865609
"ENSG00000110484.7",8.69921318601421
"ENSG00000110492.15",391.202767547989
"ENSG00000110497.14",13.929446868525
"ENSG00000110514.19",16.1639699998122
"ENSG00000110536.14",7.93285492760243
"ENSG00000110583.13",16.9356110892498
"ENSG00000110619.18",13.1951945943433
"ENSG00000110628.16",18.6139475030099
"ENSG00000110651.12",93.2544069295344
"ENSG00000110660.15",32.0656854052369
"ENSG00000110665.12",8.42129250293695
"ENSG00000110675.13",7.3517387668814
"ENSG00000110680.13",1178.34290752765
"ENSG00000110693.18",9.11773825585584
"ENSG00000110696.10",24.718844442037
"ENSG00000110697.13",25.175965432211
"ENSG00000110700.7",242.297823505854
"ENSG00000110711.10",56.3535150356122
"ENSG00000110713.17",22.880068048893
"ENSG00000110717.13",35.2985023526499
"ENSG00000110719.10",44.9390816866142
"ENSG00000110721.12",23.6300082365982
"ENSG00000110723.12",14.7647900361564
"ENSG00000110756.18",15.2277981441347
"ENSG00000110768.12",14.7810603072705
"ENSG00000110777.12",23.5027522240342
"ENSG00000110786.18",7.60982081300669
"ENSG00000110799.14",87.9763592218213
"ENSG00000110801.14",7.42971176419727
"ENSG00000110811.20",24.9418133751266
"ENSG00000110841.14",19.1466807502613
"ENSG00000110844.14",8.77165798324455
"ENSG00000110848.8",22.0808951739922
"ENSG00000110851.12",16.3553152146225
"ENSG00000110852.4",35.9304386446251
"ENSG00000110871.15",21.3609457484522
"ENSG00000110876.10",35.1499005087177
"ENSG00000110880.11",54.3721170344544
"ENSG00000110881.12",10.9341693244309
"ENSG00000110887.8",7.00975881381846
"ENSG00000110888.17",15.384189433146
"ENSG00000110900.16",22.9491120885623
"ENSG00000110906.13",15.3784965004837
"ENSG00000110911.16",21.0530146766079
"ENSG00000110917.8",59.5354144156827
"ENSG00000110921.14",13.123026803253
"ENSG00000110925.7",17.6166357946889
"ENSG00000110931.19",17.3927815961208
"ENSG00000110934.13",14.7989570016694
"ENSG00000110944.9",24.4369051797201
"ENSG00000110955.9",386.649659674398
"ENSG00000110958.16",135.53544402386
"ENSG00000110975.8",7.40902491286495
"ENSG00000110987.9",15.8660297201798
"ENSG00000111011.18",16.0391899481599
"ENSG00000111012.10",64.9660933329191
"ENSG00000111046.4",7.62696240185467
"ENSG00000111049.4",7.11877748053962
"ENSG00000111052.7",12.3090107306512
"ENSG00000111057.11",392.798302873684
"ENSG00000111058.8",9.70180338207893
"ENSG00000111077.18",24.0290441734359
"ENSG00000111087.10",13.5962354745093
"ENSG00000111110.12",21.7364799070751
